Date,GSCPI,KEY_RISK_INDICATOR_ID
30-Apr-2009,0.8641469322512496,4
31-May-2009,0.3522291660063008,4
30-Jun-2009,-0.49040453120632,4
31-Jul-2009,-0.7273587258256854,4
31-Aug-2009,-1.1076891108032971,4
30-Sep-2009,-0.4846895932377835,4
31-Oct-2009,-0.4515774708806986,4
30-Nov-2009,-0.7862284626981162,4
31-Dec-2009,-0.613822682729989,4
31-Jan-2010,-0.323501696071768,4
28-Feb-2010,-0.1578667152485997,4
31-Mar-2010,0.3558317400789862,4
30-Apr-2010,0.2803343101733284,4
31-May-2010,0.4237568150204909,4
30-Jun-2010,-0.0415984786712388,4
31-Jul-2010,-0.0498747858210166,4
31-Aug-2010,0.3065232041502105,4
30-Sep-2010,0.3720970070142941,4
31-Oct-2010,0.6755243481951249,4
30-Nov-2010,0.4534731928928229,4
